FSTR,1.01,Industrial Machinery and Supplies and Components
ANVS,1.25,Biotechnology
FNWD,0.424,Regional Banks
PLSE,1.12,Health Care Equipment
IKNA,0.796,Pharmaceuticals
REAL,2.4,Apparel Retail
GALT,1.42,Biotechnology
STTK,1.21,Biotechnology
VRM,1.67,Automotive Retail
FORA,1.1,Health Care Technology
RAD,1.2,Drug Retail
MDWD,0.98,Pharmaceuticals
EPSN,0.315,Oil and Gas Exploration and Production
RMBI,0.606,Regional Banks
UIHC,-0.13,Property and Casualty Insurance
FNCB,0.336,Regional Banks
ESPR,0.246,Pharmaceuticals
CASA,1.11,Communications Equipment
PWFL,1.45,Electronic Equipment and Instruments
TAST,2.37,Restaurants
SPRU,1.24,Automotive Parts and Equipment
EML,1.04,Industrial Machinery and Supplies and Components
QRHC,0.744,Environmental and Facilities Services
BCLI,-0.444,Biotechnology
QMCO,2.54,"Technology Hardware, Storage and Peripherals"
MITT,1.9,Mortgage REITs
CENN,1.93,Automobile Manufacturers
ENZ,0.875,Health Care Services
CPHC,-0.108,Casinos and Gaming
PLX,1.47,Biotechnology
VNRX,1.73,Health Care Supplies
ARAV,2.34,Biotechnology
GOSS,1.25,Biotechnology
KOPN,2.48,Semiconductors
OPOF,0.23,Regional Banks
TTCF,0.568,Packaged Foods and Meats
SERA,1.3,Biotechnology
PVBC,0.698,Regional Banks
NPCE,1.04,Health Care Equipment
FFNW,0.408,Regional Banks
LL,2.18,Home Improvement Retail
INMB,2.01,Biotechnology
VERY,0.342,Life and Health Insurance
PCYG,1.12,Application Software
FAT,2.05,Restaurants
FATB.B,2.05,Restaurants
MLVF,0.66,Regional Banks
ASTR,2.16,Aerospace and Defense
BGSF,1.79,Human Resource and Employment Services
CDXC,1.86,Life Sciences Tools and Services
RVSB,0.707,Regional Banks
LFCR,1.11,Packaged Foods and Meats
CTG,0.885,IT Consulting and Other Services
CDLX,1.83,Advertising
ARMP,0.609,Biotechnology
SCOR,1.14,Advertising
RVLP,1.1,Pharmaceuticals
FINW,0.421,Regional Banks
FXLV,1.05,Leisure Facilities
NTIC,0.873,Specialty Chemicals
ALTO,2.52,Oil and Gas Refining and Marketing
TALK,1.08,Health Care Services
FUNC,0.753,Regional Banks
DMTK,2.58,Biotechnology
OVBC,0.126,Regional Banks
LIFE,1.23,Biotechnology
AFMD,2.57,Biotechnology
CBFV,0.549,Regional Banks
CMRX,1.18,Biotechnology
CZWI,0.939,Regional Banks
TUP,2.26,Housewares and Specialties
TRVI,0.735,Pharmaceuticals
BFIN,0.39,Regional Banks
NOTV,2.57,Life Sciences Tools and Services
CWBC,0.642,Regional Banks
VIEW,1.08,Building Products
LTCH,1.78,Application Software
AHT,2.29,Hotel and Resort REITs
FSFG,0.656,Regional Banks
EBMT,0.529,Regional Banks
GRTX,1.75,Biotechnology
UBFO,0.601,Regional Banks
GNSS,0.337,Communications Equipment
BATL,1.21,Oil and Gas Exploration and Production
FONR,0.871,Health Care Equipment
FREE,0.485,Packaged Foods and Meats
LARK,0.324,Regional Banks
LAKE,0.483,"Apparel, Accessories and Luxury Goods"
CAPR,4.1,Biotechnology
DRIO,1.35,Health Care Equipment
MNOV,0.98,Biotechnology
XFOR,0.259,Biotechnology
LFT,1.21,Mortgage REITs
HGBL,1.32,Asset Management and Custody Banks
YELL,2.83,Cargo Ground Transportation
XBIT,1.19,Biotechnology
MNTX,0.614,Construction Machinery and Heavy Transportation Equipment
RCMT,0.871,Research and Consulting Services
FBIO,1.96,Biotechnology
OFED,0.37,Regional Banks
AREC,-5.13,Coal and Consumable Fuels
APEI,0.773,Education Services
ALOT,0.637,"Technology Hardware, Storage and Peripherals"
PBHC,0.039,Regional Banks
RDI,1.58,Movies and Entertainment
VXRT,0.828,Biotechnology
HYPR,0.31,Health Care Equipment
FNWB,0.697,Regional Banks
DIT,0.421,Distributors
KULR,0.443,Electrical Components and Equipment
CVM,1.71,Biotechnology
SONX,2.15,Health Care Equipment
SCTL,0.693,Pharmaceuticals
EYPT,1.04,Pharmaceuticals
INTG,0.394,Real Estate Operating Companies
EARN,1.82,Mortgage REITs
STRM,1.31,Health Care Technology
CTMX,0.693,Biotechnology
UNB,0.787,Regional Banks
FLXS,0.647,Home Furnishings
APYX,1.29,Health Care Equipment
FXNC,0.608,Regional Banks
SBFG,0.822,Regional Banks
RMBL,2.31,Automotive Retail
ETON,1.45,Pharmaceuticals
SCYX,2.03,Pharmaceuticals
LIVE,1.17,Home Furnishings
PFSW,1.61,IT Consulting and Other Services
EAR,1.6,Health Care Equipment
JNCE,0.633,Biotechnology
PROV,0.474,Regional Banks
SMID,0.796,Construction Materials
MESA,2.47,Passenger Airlines
SPIR,1.42,Research and Consulting Services
AE,0.894,Oil and Gas Refining and Marketing
GMGI,2.33,Interactive Home Entertainment
SFBC,0.684,Regional Banks
PHX,0.624,Oil and Gas Exploration and Production
DBD,3.02,"Technology Hardware, Storage and Peripherals"
CELU,0.217,Biotechnology
ASPS,1.15,Real Estate Services
ATHA,2.9,Pharmaceuticals
APPH,2.87,Agricultural Products and Services
TZOO,1.56,Interactive Media and Services
AFBI,0.377,Regional Banks
VERU,-0.153,Personal Care Products
VHC,1.19,Application Software
LVLU,2.21,Apparel Retail
ACNT,0.711,Steel
RGTI,1.03,Semiconductors
KORE,2.9,Wireless Telecommunication Services
SSBI,0.576,Regional Banks
GORO,1.52,Gold
GEOS,1.35,Oil and Gas Equipment and Services
CMCT,0.556,Office REITs
PED,1.19,Oil and Gas Exploration and Production
CLPR,1.11,Multi-Family Residential REITs
AREN,0.248,Interactive Media and Services
LBPH,1.16,Pharmaceuticals
TBIO,1.15,Life Sciences Tools and Services
ATOS,1.25,Biotechnology
HOWL,0.918,Biotechnology
STRT,1.18,Automotive Parts and Equipment
WHG,1.22,Asset Management and Custody Banks
CVV,1.61,Semiconductor Materials and Equipment
BRDS,2.25,Passenger Ground Transportation
DARE,1.27,Pharmaceuticals
MAYS,0.022,Real Estate Operating Companies
XOS,2.16,Construction Machinery and Heavy Transportation Equipment
LWAY,1.51,Packaged Foods and Meats
ELMD,0.47,Health Care Equipment
BKSC,0.388,Regional Banks
SPRB,2.33,Biotechnology
CLNN,0.384,Biotechnology
OMIC,2.01,Life Sciences Tools and Services
FRBK,0.963,Regional Banks
XLO,1.97,Biotechnology
ORMP,1.83,Pharmaceuticals
HYMC,1.97,Gold
FCAP,0.225,Regional Banks
UBCP,0.241,Regional Banks
TIL,1.31,Biotechnology
PPIH,0.242,Industrial Machinery and Supplies and Components
VNCE,1.72,"Apparel, Accessories and Luxury Goods"
SRTS,0.67,Health Care Equipment
AMTX,0.875,Oil and Gas Refining and Marketing
USAP,1.07,Steel
DTIL,1.43,Biotechnology
KRON,1.47,Biotechnology
HMNF,0.15,Regional Banks
SCX,0.552,Industrial Machinery and Supplies and Components
RBKB,0.772,Regional Banks
CELL,1.36,Life Sciences Tools and Services
FRD,1.07,Steel
TKNO,0.756,Life Sciences Tools and Services
VSTM,0.807,Biotechnology
ORN,0.793,Construction and Engineering
AEYE,1.14,Application Software
LOCL,0.953,Agricultural Products and Services
STIM,2.03,Health Care Equipment
AQMS,1.24,Environmental and Facilities Services
PXLW,1.96,Semiconductors
VBFC,0.695,Regional Banks
ACU,0.916,Office Services and Supplies
QUIK,1.55,Semiconductors
SNCR,1.39,Application Software
AAIC,1.49,Mortgage REITs
SOTK,-0.229,Electronic Equipment and Instruments
CODA,1.16,Electronic Equipment and Instruments
MDV,1.02,Diversified REITs
BWEN,1.54,Heavy Electrical Equipment
BYFC,0.759,Regional Banks
BBIG,0.633,Interactive Media and Services
BNED,2.06,Other Specialty Retail
ISDR,0.907,Application Software
CULL,0.21,Regional Banks
AUBN,0.551,Regional Banks
QUBT,2.15,Application Software
FOA,0.738,Commercial and Residential Mortgage Finance
PCTI,0.429,Communications Equipment
ACR,1.8,Mortgage REITs
PRDS,0.364,Biotechnology
MAPS,1.05,Application Software
TALS,1.73,Biotechnology
VBIV,1.91,Biotechnology
HYFM,2.3,Agricultural and Farm Machinery
OCUP,-0.068,Pharmaceuticals
KTCC,1.46,Electronic Manufacturing Services
FLUX,1.18,Electrical Components and Equipment
ELYM,-0.083,Biotechnology
FARM,1.53,Packaged Foods and Meats
DLA,1.44,"Apparel, Accessories and Luxury Goods"
HRTG,0.769,Property and Casualty Insurance
WFCF,0.747,Research and Consulting Services
LUXH,1.8082,Real Estate Operating Companies
SPRO,0.806,Biotechnology
BHM,1.6884,Single-Family Residential REITs
REKR,2.17,Application Software
DBTX,-0.024,Biotechnology
MCHX,2.09,Advertising
LEE,1.23,Publishing
FTHM,1.79,Real Estate Services
FNGR,0.825,Wireless Telecommunication Services
ANEB,1.29,Pharmaceuticals
CRDF,1.72,Biotechnology
PHUN,11.6,Application Software
STRC,2.32,Industrial Machinery and Supplies and Components
AXR,0.981,Real Estate Development
CPTN,-0.17,Electronic Equipment and Instruments
UPXI,0.986,Personal Care Products
PIRS,1.17,Biotechnology
MCOM,0.799,Passenger Ground Transportation
ADVM,0.754,Biotechnology
MGYR,0.167,Regional Banks
SND,1.5,Oil and Gas Equipment and Services
CURI,0.858,Movies and Entertainment
WRAP,1.78,Electronic Equipment and Instruments
RZLT,2.24,Biotechnology
AIRT,1,Air Freight and Logistics
CURO,2.67,Consumer Finance
AKA,1.97,Apparel Retail
MGLD,0.411,Asset Management and Custody Banks
BDTX,1.87,Biotechnology
STCN,0.35,Data Processing and Outsourced Services
MMMB,0.882,Packaged Foods and Meats
AXDX,1.13,Health Care Equipment
SMSI,1.1,Application Software
CMLS,1.55,Broadcasting
RLMD,0.155,Pharmaceuticals
MYMD,1.88,Pharmaceuticals
HHS,0.886,Advertising
CIZN,0.074,Regional Banks
HVBC,0.578,Regional Banks
SLNG,0.943,Oil and Gas Storage and Transportation
TCBC,0.21,Regional Banks
GEG,0.979,Health Care Distributors
BVS,0.493,Health Care Supplies
IMUX,1.7,Biotechnology
ATER,2.04,Household Appliances
FLNT,2.43,Advertising
SBEV,1.48,Distillers and Vintners
OESX,1.96,Electrical Components and Equipment
GRNA,1.48,Biotechnology
AUGX,-0.674,Health Care Technology
JOAN,1.42,Other Specialty Retail
LUCD,1.6,Health Care Equipment
ULBI,1.24,Electrical Components and Equipment
CYT,1.41,Biotechnology
FEIM,0.287,Electronic Equipment and Instruments
INKT,1.5,Biotechnology
AAOI,1.38,Communications Equipment
VIRC,0.88,Office Services and Supplies
LYRA,-0.387,Pharmaceuticals
ROOT,0.974,Property and Casualty Insurance
CULP,1.22,Textiles
CLSD,1.96,Pharmaceuticals
BAFN,1.1,Regional Banks
OMEX,0.537,Diversified Support Services
DSP,0.215,Application Software
ARKR,1.08,Restaurants
SURG,1.54,Wireless Telecommunication Services
CSPI,1.2,IT Consulting and Other Services
INSG,1.63,Communications Equipment
VWE,1.14,Distillers and Vintners
MLSS,1.41,Health Care Equipment
ISPO,-0.553,"Hotels, Resorts and Cruise Lines"
AQST,2.68,Pharmaceuticals
HSON,0.512,Human Resource and Employment Services
SIEB,0.008,Investment Banking and Brokerage
IPWR,1.09,Electrical Components and Equipment
SANW,1.12,Agricultural Products and Services
EMKR,1.39,Communications Equipment
TACT,1.85,"Technology Hardware, Storage and Peripherals"
VIRX,-0.286,Biotechnology
IMNM,1.74,Biotechnology
GMDA,1.67,Biotechnology
LINK,1.27,Electronic Equipment and Instruments
IDR,0.595,Diversified Metals and Mining
LOAN,0.542,Mortgage REITs
FIXX,-0.024,Biotechnology
FTK,1.79,Specialty Chemicals
HEPA,1.64,Pharmaceuticals
AKU,0.885,Health Care Services
GIFI,0.626,Oil and Gas Equipment and Services
MDWT,0.004,Life and Health Insurance
TCRR,1.9,Biotechnology
FKWL,0.163,Communications Equipment
PFIE,0.887,Oil and Gas Equipment and Services
HNNA,0.898,Asset Management and Custody Banks
CRWS,0.763,Textiles
VIA,1.18,Electric Utilities
JRSH,0.992,"Apparel, Accessories and Luxury Goods"
PDEX,0.982,Health Care Equipment
DCTH,0.874,Health Care Equipment
CGTX,1.4,Pharmaceuticals
GAIA,0.963,Movies and Entertainment
NCSM,1.6,Oil and Gas Equipment and Services
CRIS,2.89,Biotechnology
REFR,0.568,Electronic Equipment and Instruments
GANX,0.266,Biotechnology
SELF,0.249,Self-Storage REITs
NHTC,0.764,Personal Care Products
RCAT,-0.027,Electronic Equipment and Instruments
QNCX,1.26,Biotechnology
LSBK,0.45,Regional Banks
LGVN,0.757,Biotechnology
CLST,0.138,Regional Banks
NAII,0.656,Personal Care Products
WWR,1.61,Electrical Components and Equipment
RPID,1.64,Life Sciences Tools and Services
RAIL,2.14,Construction Machinery and Heavy Transportation Equipment
AIRG,1.04,Electronic Components
WMC,1.69,Mortgage REITs
MNTS,0.889,Aerospace and Defense
CYXT,1.47,Internet Services and Infrastructure
ADN,-0.03,Electrical Components and Equipment
POL,1.64,Home Improvement Retail
CSBR,0.884,Life Sciences Tools and Services
GAN,1.35,Casinos and Gaming
LFMD,1.33,Personal Care Products
SYRS,1.65,Biotechnology
RSSS,0.59,IT Consulting and Other Services
PRTG,115.1,Biotechnology
EXPR,1.79,Apparel Retail
MKTW,0.562,Financial Exchanges and Data
WEJO,3.07,Interactive Media and Services
LIDR,2.77,Electronic Equipment and Instruments
ADES,2.681459459,Specialty Chemicals
ONDS,0.783,Communications Equipment
VRAR,1.7,IT Consulting and Other Services
ATIP,0.415,Health Care Services
BOLT,1.03,Biotechnology
BDL,0.722,Restaurants
LTRN,0.673,Biotechnology
RVP,2.15,Health Care Supplies
ASRV,0.646,Regional Banks
PASG,1.03,Biotechnology
BCOW,0.374,Regional Banks
CCLD,0.919,Health Care Technology
LPTH,1.64,Electronic Equipment and Instruments
MIMO,0.728,Communications Equipment
MKUL,-2.79,Building Products
DYAI,0.633,Biotechnology
NTIP,0.336,Communications Equipment
HFBL,0.452,Regional Banks
ENOB,1.12,Biotechnology
SUNW,1.97,Electrical Components and Equipment
KFFB,0.3,Regional Banks
APT,-0.736,Building Products
TCRX,0.164,Biotechnology
PMCB,-0.018,Biotechnology
VANI,2.012752294,Health Care Equipment
RGS,1.82,Specialized Consumer Services
OSS,1.45,"Technology Hardware, Storage and Peripherals"
TOI,1.02,Health Care Facilities
HCWB,0.42,Biotechnology
CISO,1.69,IT Consulting and Other Services
AAME,0.326,Multi-line Insurance
TSHA,1.22,Biotechnology
ESP,0.141,Electrical Components and Equipment
DPSI,1.68,IT Consulting and Other Services
NSTS,0.081,Regional Banks
MPU,2.75,Trading Companies and Distributors
CFSB,-0.017,Regional Banks
BOTJ,0.743,Regional Banks
CHCI,1.11,Diversified Real Estate Activities
BKTI,1.09,Communications Equipment
MGTA,2.09,Biotechnology
IDN,1.68,Application Software
LTBR,2.79,Coal and Consumable Fuels
AP,0.962,Steel
IOR,0.063,Commercial and Residential Mortgage Finance
GNPX,-0.37,Biotechnology
NRXP,1.02,Pharmaceuticals
MOVE,0.36,"Technology Hardware, Storage and Peripherals"
WATT,2.65,Electrical Components and Equipment
HLGN,1.59,Electrical Components and Equipment
NNBR,2.81,Industrial Machinery and Supplies and Components
APRN,-2.82,Food Retail
USAU,1.15,Diversified Metals and Mining
AGAE,1.4,Leisure Facilities
ONCT,1.34,Biotechnology
SNSE,-0.219,Biotechnology
USIO,2.06,Transaction and Payment Processing Services
CODX,-0.557,Health Care Equipment
LFVN,1.12,Personal Care Products
ICCH,0.285,Property and Casualty Insurance
RFIL,1.02,Electronic Manufacturing Services
TCON,1.32,Biotechnology
ELEV,0.955,Biotechnology
NICK,0.64,Consumer Finance
SNDA,1.72,Health Care Facilities
DMS,0.623,Advertising
BCEL,1.12,Biotechnology
ICD,5.04,Oil and Gas Drilling
NVNO,1.28,Health Care Equipment
TESS,0.9,Communications Equipment
PIII,1.45,Health Care Services
AVRO,1.63,Biotechnology
USEG,0.92,Oil and Gas Exploration and Production
KPLT,0.756,Consumer Finance
FUSB,1.11,Regional Banks
FSEA,0.431,Regional Banks
SYPR,1.24,Automotive Parts and Equipment
ASMB,0.747,Biotechnology
BYSI,0.105,Biotechnology
VTSI,0.696,Aerospace and Defense
KEQU,0.342,Health Care Equipment
UG,0.517,Personal Care Products
BMTX,-0.029,Transaction and Payment Processing Services
RWLK,2.48,Health Care Equipment
SYBX,1.03,Biotechnology
NLS,1.58,Leisure Products
KOSS,-0.361,Consumer Electronics
GSIT,0.922,Semiconductors
CXDO,0.888,Internet Services and Infrastructure
CRVS,1.04,Biotechnology
SURF,1.68,Biotechnology
PRAX,3.25,Biotechnology
AQB,1.32,Biotechnology
OCX,1.7,Biotechnology
CYN,0.268,Application Software
TCBS,0,Regional Banks
CPSH,1.8,Electronic Components
NM,1.75,Marine Transportation
NXTC,0.067,Biotechnology
XGN,1.27,Biotechnology
AINC,1.99,Asset Management and Custody Banks
IZEA,2.35,Interactive Media and Services
DMAC,1.7,Biotechnology
SLS,2.3,Biotechnology
LPTX,0.756,Biotechnology
ACXP,0.51,Biotechnology
HOOK,0.843,Biotechnology
ICCC,0.688,Biotechnology
MNDO,0.848,Application Software
EIGR,1.95,Biotechnology
WTT,0.914,Electronic Equipment and Instruments
COYA,2.847781333,Biotechnology
FGH,1.32,Movies and Entertainment
APLT,1.9,Biotechnology
CADL,1.42,Biotechnology
FTEK,4.32,Environmental and Facilities Services
UTRS,1.2,Health Care Equipment
FSI,1.76,Specialty Chemicals
ESOA,0.661,Oil and Gas Equipment and Services
MAIA,2.847781333,Biotechnology
RFL,1.68,Real Estate Operating Companies
SOHO,1.69,Hotel and Resort REITs
ALGS,2.5,Biotechnology
OMQS,1.45,IT Consulting and Other Services
OWLT,1.49,Health Care Equipment
VLCN,1.2,Motorcycle Manufacturers
DWSN,0.957,Oil and Gas Equipment and Services
PAVM,0.887,Health Care Equipment
SSKN,1.72,Health Care Equipment
IRNT,1.3,Systems Software
NOVN,0.203,Pharmaceuticals
KIRK,1.84,Homefurnishing Retail
PEAR,0.841,Health Care Technology
AWRE,0.317,Application Software
FATH,1.36,Industrial Machinery and Supplies and Components
TARA,1.57,Biotechnology
MIRO,0.836,Life Sciences Tools and Services
AXLA,1.6,Biotechnology
PBBK,-0.029,Regional Banks
PPSI,0.187,Heavy Electrical Equipment
OCC,0.567,Communications Equipment
LODE,1.94,Oil and Gas Refining and Marketing
IMPL,1.11,Biotechnology
RMCF,0.938,Packaged Foods and Meats
SNCE,1.36,Life Sciences Tools and Services
ELDN,2.04,Biotechnology
IRIX,1.26,Health Care Equipment
GTIM,2,Restaurants
ZEV,2.72,Construction Machinery and Heavy Transportation Equipment
MTEX,1.19,Personal Care Products
ORGS,0.883,Biotechnology
ASPI,2.681459459,Specialty Chemicals
SWAG,0.758,Advertising
INAB,1.21,Biotechnology
BMRA,-0.534,Health Care Equipment
ICAD,1.21,Health Care Technology
OPFI,0.698,Consumer Finance
MSVB,0.139,Regional Banks
NYMX,0.75,Biotechnology
VAPO,-1.08,Health Care Equipment
CLIR,1.1,Electronic Equipment and Instruments
SGTX,0.856,Biotechnology
WVVI,0.724,Distillers and Vintners
XWEL,2.04,Specialized Consumer Services
NLTX,1.19,Biotechnology
NTWK,0.703,Application Software
PMD,0.615,Health Care Services
SALM,1.29,Broadcasting
MPTI,2.724571429,Electronic Components
UGRO,2.59,Agricultural and Farm Machinery
ZIVO,0.247,Personal Care Products
NSYS,0.858,Electronic Manufacturing Services
ABIO,1.46,Biotechnology
TGL,2.648076923,Advertising
CSSE,1.43,Movies and Entertainment
OPTT,1.93,Heavy Electrical Equipment
BOXL,2.5,"Technology Hardware, Storage and Peripherals"
ZDGE,1.2,Interactive Media and Services
CTHR,0.659,"Apparel, Accessories and Luxury Goods"
LPCN,1.03,Pharmaceuticals
CPIX,0.357,Pharmaceuticals
SAI,0.413,Application Software
SFE,0.943,Asset Management and Custody Banks
DERM,0.744,Pharmaceuticals
HARP,1.56,Biotechnology
LNSR,-0.239,Health Care Equipment
SOPA,3.16,Interactive Media and Services
MBRX,2.03,Biotechnology
VTGN,1.1,Biotechnology
LUMO,0.667,Biotechnology
RGF,0.4,Packaged Foods and Meats
WLMS,1.13,Construction and Engineering
CKPT,1.53,Biotechnology
BFI,0.375,Restaurants
SDPI,0.148,Oil and Gas Equipment and Services
NMRD,-0.023,Health Care Equipment
NTRB,0.005,Pharmaceuticals
HUSA,0.792,Oil and Gas Exploration and Production
EDUC,0.848,Distributors
SUNL,2.67,Consumer Finance
CCEL,0.301,Health Care Services
BTCY,2.45,Health Care Technology
EQ,1.24,Biotechnology
INTZ,0.53,Systems Software
TFFP,1.21,Pharmaceuticals
AZYO,-0.11,Biotechnology
CGRN,2.1,Heavy Electrical Equipment
OIG,1.12,Construction and Engineering
BBGI,1.15,Broadcasting
MXC,1.19,Oil and Gas Exploration and Production
TISI,1.94,Environmental and Facilities Services
DALN,0.895,Publishing
UBX,0.788,Biotechnology
STSA,0.13,Pharmaceuticals
MDVL,-0.765,Drug Retail
LGL,0.379,Electronic Components
GREE,3.4,Application Software
NHWK,0.567,Biotechnology
SABS,1.38,Biotechnology
ZYNE,1.74,Pharmaceuticals
VINC,0.498,Biotechnology
NCMI,1.98,Advertising
KLR,1.81,Application Software
MTEM,1.42,Biotechnology
ABVC,0.381,Biotechnology
GLBZ,0.67,Regional Banks
SLGG,1.71,Interactive Media and Services
AIM,-0.23,Biotechnology
CORR,1.28,Other Specialized REITs
AYRO,3.92,Automobile Manufacturers
RVYL,4.08,Transaction and Payment Processing Services
EVLO,1.38,Biotechnology
TNON,2.012752294,Health Care Equipment
VCNX,1.06,Biotechnology
SDIG,2.86,Application Software
NYC,0.213,Diversified REITs
SFT,1.49,Automotive Retail
ENG,1.93,Oil and Gas Equipment and Services
AGLE,1.71,Biotechnology
FNCH,-0.011,Biotechnology
AUD,1.59,Broadcasting
SEAC,1.08,Application Software
BRFH,0.096,Packaged Foods and Meats
GTBP,0.885,Biotechnology
SRZN,-0.193,Biotechnology
ACER,0.649,Pharmaceuticals
BTCS,1.91,Application Software
NVOS,-0.333,Health Care Services
FREQ,0.689,Biotechnology
TPHS,0.35,Real Estate Operating Companies
JEWL,,Precious Metals and Minerals
VERO,1.01,Health Care Equipment
ANGN,0.545,Pharmaceuticals
ERNA,10.9,Biotechnology
NVVE,1.82,Electrical Components and Equipment
HGEN,-0.828,Biotechnology
POLA,0.87,Heavy Electrical Equipment
BWV,2.22,Biotechnology
CLVR,1.38,Pharmaceuticals
SHPW,0.861,Commercial Printing
CARV,1.25,Regional Banks
BTTX,1.65,Health Care Technology
ISUN,1.22,Construction and Engineering
SQZ,2.77,Biotechnology
MBOT,3.24,Health Care Equipment
BFRI,1.2,Pharmaceuticals
SGMA,1.12,Electronic Manufacturing Services
IPW,1.54,Trading Companies and Distributors
MODD,-3.15,Health Care Equipment
LFLY,1.35,Interactive Media and Services
MRIN,0.584,Application Software
GVP,1.24,Application Software
SIEN,1.59,Health Care Supplies
WYY,1.09,IT Consulting and Other Services
EFTR,0.398,Biotechnology
ALIM,1.42,Pharmaceuticals
IMBI,2.1,Broadline Retail
KINS,0.478,Property and Casualty Insurance
LTRY,1.82,Casinos and Gaming
MGAM,2.668153846,Movies and Entertainment
BOXD,2.83,Food Retail
SQFT,1.09,Diversified REITs
IDAI,-0.221,Systems Software
PRSO,1.38,Semiconductors
PW,1.02,Other Specialized REITs
DGLY,0.863,Electronic Equipment and Instruments
AMTI,2.08,Biotechnology
PCSA,0.056,Pharmaceuticals
PEV,3.908,Automobile Manufacturers
GLS,0.994,Biotechnology
HALL,1.19,Property and Casualty Insurance
DATS,1.51,Application Software
AUID,2.36,Systems Software
BTTR,0.667,Packaged Foods and Meats
DXYN,2.39,Home Furnishings
QTEK,-0.006,Construction and Engineering
DRCT,1.65,Advertising
EBET,1.89,Casinos and Gaming
OXBR,1.37,Reinsurance
BLBX,0.047,Application Software
ADIL,0.983,Pharmaceuticals
NEXI,2.34,Biotechnology
FUV,2.25,Motorcycle Manufacturers
LABP,-1.13,Pharmaceuticals
VVOS,2.83,Health Care Services
APTX,1.39,Biotechnology
VINE,0.363,Distillers and Vintners
ID,-0.363,Automotive Retail
ID,-0.363,Automotive Retail
ENSV,1.54,Oil and Gas Equipment and Services
CHRA,0.724,Environmental and Facilities Services
VIRI,1.85,Biotechnology
TYDE,2.1886,Paper and Plastic Packaging Products and Materials
NBSE,0.893,Biotechnology
SNPX,1.72,Biotechnology
WAVD,2.9,IT Consulting and Other Services
SLNH,2.39,Application Software
RNAZ,0.993,Biotechnology
BSFC,2.5,Packaged Foods and Meats
BNMV,1.48,Oil and Gas Exploration and Production
PLXP,3.92,Pharmaceuticals
AGFY,2.05,Agricultural and Farm Machinery
ATNF,0.591,Biotechnology
HCDI,0.706,Homebuilding
CFRX,0.492,Biotechnology
